"CITY","SEX","AGEATB","DOSE","TIME","INDEX","PYR","ALLDEATH","ALLDIS","ALLNEO","ALLMAL","LEUK","NONLEUK","DIGEST","ESOPH","STOMACH","COLON","RECTUM","LIVER","GALLBLDR","PANCREAS","OTHRDIG","RESP","LUNG","FBREAST","FGENITAL","CERVIX","OVARY","PROSTATE","URINARY","LYMPHOMA","MYELOMA","OTHRCA"
0,0,27,52.42,52,17,1.4887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27,52.42,56,18,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27,52.42,60,19,1.3918,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27,52.42,64,20,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27,52.42,68,21,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27,52.42,72,22,1.3116,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,27,52.42,76,23,1.2082,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27,52.42,80,24,1.1001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,0,52,25,112.2739,130,105,21,21,0,21,13,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
0,0,42,0,56,26,99.9348,143,126,36,34,1,33,26,3,20,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
0,0,42,0,60,27,93.7795,165,152,45,42,2,40,27,2,21,1,2,0,0,1,0,3,3,0,0,0,0,0,0,1,0,9
0,0,42,0,64,28,86.7191,204,193,59,56,1,55,38,6,25,2,1,0,1,2,1,9,8,0,0,0,0,1,1,0,0,6
0,0,42,0,68,29,77.0483,263,247,75,73,0,73,49,6,32,2,4,1,1,2,1,18,15,0,0,0,0,1,1,0,0,4
0,0,42,0,72,30,66.6564,251,247,79,78,1,77,48,5,30,2,4,0,2,3,2,18,14,0,0,0,0,2,2,1,0,6
0,0,42,0,76,31,55.384,316,301,82,77,4,73,44,1,31,3,2,0,1,6,0,18,14,0,0,0,0,1,2,1,0,7
0,0,42,0,80,32,43.5132,277,269,72,66,1,65,35,1,19,6,1,1,3,4,0,15,14,0,0,0,0,2,2,0,0,11
0,0,42,0.33,52,25,65.5027,63,58,14,11,0,11,8,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
0,0,42,0.33,56,26,58.4982,77,74,21,20,1,19,13,0,12,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,3
0,0,42,0.33,60,27,55.2272,102,96,28,27,0,27,14,3,10,0,0,0,0,1,0,4,4,0,0,0,0,0,2,0,0,7
0,0,42,0.33,64,28,50.8545,116,102,26,26,1,25,15,0,11,0,0,1,1,1,1,6,5,0,0,0,0,0,0,0,0,4
0,0,42,0.33,68,29,45.7355,147,138,39,38,0,38,26,0,16,3,2,1,1,3,0,8,8,0,0,0,0,0,0,1,2,1
0,0,42,0.33,72,30,39.8488,140,132,34,32,2,30,21,0,15,1,2,0,0,3,0,5,3,0,0,0,0,1,0,1,0,2
0,0,42,0.33,76,31,33.4002,174,168,46,43,0,43,27,2,19,3,0,1,2,0,0,9,9,0,0,0,0,0,3,0,0,4
0,0,42,0.33,80,32,25.7415,210,203,52,49,0,49,34,3,20,4,1,2,2,2,0,6,6,0,0,0,0,1,2,1,0,5
0,0,42,2.21,52,25,44.4954,42,39,9,9,0,9,7,0,4,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1
0,0,42,2.21,56,26,39.6919,69,60,16,15,2,13,11,1,9,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,42,2.21,60,27,37.0759,59,54,24,24,1,23,18,0,13,1,0,0,1,3,0,2,2,0,0,0,0,0,0,0,0,3
0,0,42,2.21,64,28,34.3753,78,73,22,21,0,21,14,1,11,1,1,0,0,0,0,4,4,0,0,0,0,0,1,0,0,2
0,0,42,2.21,68,29,31.2167,83,80,22,21,0,21,12,4,7,0,1,0,0,0,0,6,4,0,0,0,0,0,0,1,0,2
0,0,42,2.21,72,30,27.1761,115,112,39,38,0,38,22,3,13,3,1,0,1,1,0,6,6,0,0,0,0,2,2,1,0,5
0,0,42,2.21,76,31,22.4877,122,118,34,34,1,33,20,4,10,0,2,0,1,3,0,7,7,0,0,0,0,1,1,1,0,3
0,0,42,2.21,80,32,17.4549,123,122,32,31,2,29,17,0,11,3,0,1,1,1,0,8,8,0,0,0,0,1,0,0,0,3
0,0,42,7.03,52,25,11.8371,13,12,5,5,1,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,42,7.03,56,26,10.5735,15,14,3,3,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,7.03,60,27,9.8226,21,20,3,3,0,3,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
0,0,42,7.03,64,28,8.8234,33,33,10,10,0,10,7,1,5,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
0,0,42,7.03,68,29,7.7895,15,13,3,3,0,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,42,7.03,72,30,6.9211,31,31,10,9,1,8,5,0,2,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1
0,0,42,7.03,76,31,5.6487,27,27,11,11,0,11,5,1,4,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,2
0,0,42,7.03,80,32,4.4394,31,30,12,12,0,12,6,0,2,0,1,0,1,2,0,1,0,0,0,0,0,0,1,1,0,3
0,0,42,13.9,52,25,9.7845,17,15,3,3,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,13.9,56,26,8.6724,9,9,3,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,13.9,60,27,8.3389,9,9,3,3,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,42,13.9,64,28,7.757,17,15,6,6,0,6,4,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
0,0,42,13.9,68,29,6.9703,22,21,4,4,0,4,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,13.9,72,30,6.1043,24,23,6,6,0,6,5,0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,42,13.9,76,31,5.1355,23,23,12,12,1,11,6,1,3,1,0,0,0,1,0,2,2,0,0,0,0,0,2,0,0,1
0,0,42,13.9,80,32,4.1934,21,21,10,10,0,10,8,1,6,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0
0,0,42,24.35,52,25,3.0012,2,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,24.35,56,26,2.6164,6,6,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,42,24.35,60,27,2.4624,2,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,24.35,64,28,2.2177,10,10,4,4,0,4,3,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,42,24.35,68,29,1.9058,7,7,3,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,42,24.35,72,30,1.6863,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,24.35,76,31,1.2914,11,11,3,3,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,24.35,80,32,1.002,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,34.64,52,25,1.4402,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,34.64,56,26,1.2365,4,4,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,34.64,60,27,1.0463,6,6,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,34.64,64,28,0.8397,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,34.64,68,29,0.6765,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,34.64,72,30,0.5816,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,34.64,76,31,0.4385,3,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,34.64,80,32,0.3699,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,52.42,52,25,2.5601,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,52.42,56,26,2.3161,3,3,3,3,1,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,42,52.42,60,27,2.1722,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,42,52.42,64,28,1.9984,5,5,2,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,52.42,68,29,1.7011,8,8,4,3,0,3,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,42,52.42,72,30,1.3768,10,10,5,5,0,5,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,42,52.42,76,31,0.9738,11,11,4,4,1,3,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,42,52.42,80,32,0.6175,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,60,0,52,33,85.8246,401,381,81,80,1,79,60,6,45,3,4,0,0,1,1,5,2,0,0,0,0,0,2,1,0,11
0,0,60,0,56,34,65.7759,379,362,65,63,1,62,41,2,29,1,5,0,2,2,0,3,1,0,0,0,0,0,1,2,0,15
0,0,60,0,60,35,50.6703,359,352,66,62,0,62,41,3,30,1,2,1,0,2,2,9,6,0,0,0,0,1,3,0,0,8
0,0,60,0,64,36,36.8775,329,317,62,60,0,60,38,3,23,1,2,0,2,7,0,6,5,0,0,0,0,2,1,2,0,11
0,0,60,0,68,37,25.6691,242,235,39,37,0,37,21,3,15,1,0,0,0,1,1,7,5,0,0,0,0,1,2,0,0,6
0,0,60,0,72,38,16.6313,198,194,34,31,0,31,19,3,11,3,0,0,0,2,0,4,3,0,0,0,0,0,2,0,0,6
0,0,60,0,76,39,8.993,167,161,17,15,0,15,9,0,3,2,3,0,0,1,0,3,3,0,0,0,0,2,1,0,0,0
0,0,60,0,80,40,4.0735,96,94,15,14,0,14,6,0,4,0,1,0,1,0,0,2,2,0,0,0,0,1,1,0,0,4
0,0,60,0.33,52,33,51.897,217,209,34,33,0,33,19,2,15,1,0,0,0,0,1,3,0,0,0,0,0,2,0,1,0,8
0,0,60,0.33,56,34,39.6822,238,224,43,42,1,41,29,2,24,0,0,0,0,1,2,3,2,0,0,0,0,1,1,0,0,7
0,0,60,0.33,60,35,30.5231,223,213,49,48,0,48,32,0,19,2,4,1,2,3,1,5,4,0,0,0,0,2,3,0,0,6
0,0,60,0.33,64,36,21.9558,200,192,38,34,0,34,24,3,16,1,2,0,0,2,0,3,3,0,0,0,0,0,1,2,0,4
0,0,60,0.33,68,37,14.7662,157,153,23,22,0,22,15,2,11,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3
0,0,60,0.33,72,38,9.523,114,109,16,15,0,15,8,0,6,1,1,0,0,0,0,3,3,0,0,0,0,1,2,0,0,1
0,0,60,0.33,76,39,5.3986,81,81,11,11,0,11,7,1,5,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1
0,0,60,0.33,80,40,2.8762,51,49,7,7,1,6,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,60,2.21,52,33,34.249,131,126,23,23,1,22,17,2,11,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4
0,0,60,2.21,56,34,26.5556,161,156,23,22,1,21,17,1,14,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
0,0,60,2.21,60,35,20.5184,129,127,25,25,0,25,15,1,9,0,2,0,0,2,1,5,5,0,0,0,0,0,1,0,0,4
0,0,60,2.21,64,36,15.3422,122,121,24,24,1,23,15,2,11,1,0,0,1,0,0,5,3,0,0,0,0,0,0,1,0,2
0,0,60,2.21,68,37,10.7005,107,106,16,16,0,16,9,0,7,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3
0,0,60,2.21,72,38,7.1736,79,78,12,11,0,11,7,0,5,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2
0,0,60,2.21,76,39,4.2545,57,56,12,10,0,10,8,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,60,2.21,80,40,2.1776,49,49,4,3,1,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,60,7.03,52,33,9.2703,16,16,4,4,0,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,7.03,56,34,7.4991,35,34,8,8,0,8,5,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
0,0,60,7.03,60,35,6.3068,31,31,2,2,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,60,7.03,64,36,4.6699,44,44,8,8,0,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
0,0,60,7.03,68,37,3.3895,27,25,6,5,0,5,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,7.03,72,38,2.0701,31,30,8,8,0,8,6,1,3,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1
0,0,60,7.03,76,39,1.1775,19,19,3,3,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,60,7.03,80,40,0.5652,9,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,60,13.9,52,33,6.449,36,34,5,5,0,5,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,13.9,56,34,4.9327,26,24,5,5,0,5,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1
0,0,60,13.9,60,35,3.8622,25,24,9,9,0,9,4,1,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3
0,0,60,13.9,64,36,2.7615,26,25,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,60,13.9,68,37,1.7715,28,26,5,4,0,4,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
0,0,60,13.9,72,38,0.9572,11,11,2,2,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,60,13.9,76,39,0.5348,9,9,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,13.9,80,40,0.2231,7,7,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,60,24.35,52,33,1.9847,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,24.35,56,34,1.6494,10,9,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,24.35,60,35,1.2456,6,5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,24.35,64,36,0.9916,7,7,3,3,0,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
0,0,60,24.35,68,37,0.6974,9,9,4,4,0,4,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,60,24.35,72,38,0.3833,7,7,3,3,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,60,24.35,76,39,0.1544,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,24.35,80,40,0.1194,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,34.64,52,33,0.921,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,34.64,56,34,0.7427,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,34.64,60,35,0.6098,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,60,34.64,64,36,0.3984,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,34.64,68,37,0.2841,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,34.64,72,38,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,34.64,76,39,0.1509,5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,60,34.64,80,40,4e-04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,52.42,52,33,1.6529,9,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,52.42,56,34,1.2135,10,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,52.42,60,35,0.8601,5,5,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,52.42,64,36,0.6303,6,6,2,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,52.42,68,37,0.5007,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,52.42,72,38,0.3149,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,52.42,76,39,0.0835,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,52.42,80,40,0.0062,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0,52,41,111.3842,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0,56,42,104.5743,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0,60,43,104.3058,7,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0,64,44,104.0303,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0,68,45,103.7508,5,5,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0,72,46,103.403,11,5,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,5,0,76,47,103.0811,10,9,5,5,0,5,4,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1,5,0,80,48,102.5938,7,6,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,5,0.33,52,41,64.4569,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0.33,56,42,60.4852,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0.33,60,43,60.2976,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0.33,64,44,60.2245,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0.33,68,45,60.1306,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0.33,72,46,59.8669,8,6,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,0.33,76,47,59.5951,5,3,3,3,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
0,1,5,0.33,80,48,59.3161,8,7,6,6,0,6,2,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2
0,1,5,2.21,52,41,43.016,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,2.21,56,42,40.289,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,2.21,60,43,40.1429,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,2.21,64,44,40.0801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,2.21,68,45,40.0687,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,2.21,72,46,40.021,3,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,2.21,76,47,39.7743,7,7,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,1,5,2.21,80,48,39.5001,6,5,4,4,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,7.03,52,41,9.7069,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,7.03,56,42,9.1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,7.03,60,43,9.0862,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,7.03,64,44,9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,7.03,68,45,9.0612,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,7.03,72,46,9.0346,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,7.03,76,47,8.9911,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,7.03,80,48,8.9228,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,13.9,52,41,5.3088,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,13.9,56,42,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,13.9,60,43,4.9601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,13.9,64,44,4.9203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,13.9,68,45,4.8716,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,5,13.9,72,46,4.8345,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,5,13.9,76,47,4.7954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,13.9,80,48,4.7381,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,24.35,52,41,2.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,24.35,56,42,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,24.35,60,43,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,24.35,64,44,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,24.35,68,45,2.0379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,24.35,72,46,1.997,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,5,24.35,76,47,1.9536,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,24.35,80,48,1.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,34.64,52,41,0.9357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,34.64,56,42,0.8801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,34.64,60,43,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,34.64,64,44,0.8799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,34.64,68,45,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,34.64,72,46,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,34.64,76,47,0.8801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,34.64,80,48,0.8792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,52.42,52,41,1.2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,52.42,56,42,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,52.42,60,43,1.1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
